cod_ibge,nome,porcentagem_pop_urbana_2010,densidade_demografica_2010,area_km2
3553955,TARUMÃ,94.11,42.5,302.913
3554656,TORRE DE PEDRA,65.17,31.59,71.348
3554755,TRABIJU,91.84,24.35,63.421
3554904,TRÊS FRONTEIRAS,84.72,35.45,151.594
3554953,TUIUTI,50.07,46.8,126.731
3555000,TUPÃ,95.99,100.99,627.986
3555109,TUPI PAULISTA,78.53,58.16,244.77
3555208,TURIÚBA,81.87,12.6,153.235
3555703,UNIÃO PAULISTA,76.55,20.21,79.056
3556107,VALENTIM GENTIL,91.27,73.72,149.741
3556206,VALINHOS,95.16,721.02,148.538
3556305,VALPARAÍSO,95.1,26.33,857.661
3556354,VARGEM,50.23,61.64,142.595
3556404,VARGEM GRANDE DO SUL,94.93,146.94,267.178
3556453,VARGEM GRANDE PAULISTA,100,1021.79,42.489
3556503,VÁRZEA PAULISTA,100,3076.65,35.12
3556602,VERA CRUZ,86.94,43.41,247.716
3556701,VINHEDO,96.86,779.51,80.95
3556800,VIRADOURO,97.07,79.44,217.726
4103404,CAFEARA,81.45,14.5,185.8
4103479,CAFEZAL DO SUL,77.51,12.79,335.392
3556909,VISTA ALEGRE DO ALTO,92.25,72.5,95.429
4100509,ALTÔNIA,73.57,31.01,661.56
4107108,DIAMANTE DO NORTE,82.51,22.71,242.887
4100608,ALTO PARANÁ,82.13,33.51,407.719
4100707,ALTO PIQUIRI,82.29,22.74,447.666
4100806,ALVORADA DO SUL,71.36,24.24,424.25
4100905,AMAPORÃ,79.55,14.15,384.735
4101051,ANAHY,73.35,28,102.895
4101101,ANDIRÁ,93.89,87.3,235.944
4101150,ÂNGULO,78.8,26.97,106.021
4101903,ASSAÍ,83.08,37.14,440.347
4102000,ASSIS CHATEAUBRIAND,87.85,34.06,980.727
4102109,ASTORGA,91.34,56.8,434.792
4102208,ATALAIA,85.54,28.42,137.663
4102703,BARRA DO JACARÉ,67.88,23.56,115.855
4102752,BELA VISTA DA CAROBA,26.39,26.64,148.107
4108106,FLÓRIDA,91.31,30.62,83.046
4102802,BELA VISTA DO PARAÍSO,94.14,62.13,242.689
4102901,BITURUNA,62.34,13.07,1228.285
4103008,BOA ESPERANÇA,57.79,14.86,302.739
4103057,BOA VISTA DA APARECIDA,61.94,30.87,266.173
4103156,BOM JESUS DO SUL,24.58,21.82,173.817
4103222,BOM SUCESSO DO SUL,48.01,16.81,195.931
4103602,CAMBARÁ,93.63,65.23,366.153
4103701,CAMBÉ,96.09,195.54,495.375
4103800,CAMBIRA,75.66,44.29,163.388
4103909,CAMPINA DA LAGOA,81.57,19.32,796.614
4103958,CAMPINA DO SIMÃO,34.05,9.09,448.424
4104006,CAMPINA GRANDE DO SUL,82.44,71.93,539.245
4104055,CAMPO BONITO,58.54,10.16,433.832
4104105,CAMPO DO TENENTE,58.86,23.4,304.488
4104204,CAMPO LARGO,83.8,89.94,1243.551
4104253,CAMPO MAGRO,78.68,90.15,275.352
4104303,CAMPO MOURÃO,94.82,115.05,749.637
4104402,CÂNDIDO DE ABREU,28.53,11.03,1510.16
4104428,CANDÓI,46.89,9.9,1512.786
4104451,CANTAGALO,65.7,22.2,583.304
4104501,CAPANEMA,60.19,44.25,419.036
4104600,CAPITÃO LEÔNIDAS MARQUES,76.75,54.29,277.48
4104659,CARAMBEÍ,72.63,29.5,649.68
4121356,RANCHO ALEGRE D'OESTE,80.89,11.79,241.386
4121406,REALEZA,72.2,46.23,353.416
4121505,REBOUÇAS,52.94,29.42,481.84
4121604,RENASCENÇA,51.16,16.03,425.273
4121703,RESERVA,48.49,15.4,1635.522
4121752,RESERVA DO IGUAÇU,53.44,8.76,834.232
4121802,RIBEIRÃO CLARO,66.35,16.97,629.224
4104709,CARLÓPOLIS,68.24,30.36,451.418
4104808,CASCAVEL,94.36,136.23,2091.199
4104907,CASTRO,73.44,26.5,2531.503
4105003,CATANDUVAS,52.36,17.54,580.421
4122008,RIO AZUL,35.56,22.38,599.056
4122107,RIO BOM,60.2,18.75,177.836
4122156,RIO BONITO DO IGUAÇU,24.32,18.31,681.406
4122172,RIO BRANCO DO IVAÍ,23.58,10.2,382.329
4122206,RIO BRANCO DO SUL,71.92,37.73,812.288
4122305,RIO NEGRO,82.21,51.84,604.138
4105102,CENTENÁRIO DO SUL,83.41,30.09,371.834
4105300,CÉU AZUL,76.02,9.35,1179.449
4105409,CHOPINZINHO,63.56,20.51,959.692
4105508,CIANORTE,89.03,86.19,811.666
4105607,CIDADE GAÚCHA,82.95,27.45,403.045
4105706,CLEVELÂNDIA,85.6,24.47,703.638
4105805,COLOMBO,95.42,1079.08,197.793
4105904,COLORADO,94,55.41,407.568
4106001,CONGONHINHAS,58.39,15.45,535.963
4106100,CONSELHEIRO MAIRINCK,69.17,17.76,204.705
4106209,CONTENDA,58.09,53.14,299.037
4106308,CORBÉLIA,85.68,30.81,529.137
4106407,CORNÉLIO PROCÓPIO,94.42,73.89,635.1
4106456,CORONEL DOMINGOS SOARES,24.22,4.59,1562.848
4106506,CORONEL VIVIDA,71.01,31.78,684.417
4108809,GUAÍRA,91.86,54.78,563.742
4122503,RONCADOR,61.71,15.55,742.121
4106555,CORUMBATAÍ DO SUL,53.15,24.35,164.341
4106704,CRUZEIRO DO SUL,74.6,17.61,259.103
4106852,CRUZMALTINA,47.53,10.12,312.299
4107157,DIAMANTE D'OESTE,50.94,16.26,309.11
4107306,DOUTOR CAMARGO,87.66,49.27,118.279
4107504,ENGENHEIRO BELTRÃO,88.29,29.75,467.47
4107520,ESPERANÇA NOVA,38.17,14.22,138.56
4107538,ENTRE RIOS DO OESTE,67.29,32.16,120.967
4107546,ESPIGÃO ALTO DO IGUAÇU,35.19,14.33,326.44
4107553,FAROL,58.12,12,289.232
4107603,FAXINAL,78.09,22.79,715.943
4107652,FAZENDA RIO GRANDE,92.96,700.02,116.678
4112405,JAPURÁ,89.12,51.75,165.185
4107702,FÊNIX,83.19,20.51,234.099
4107736,FERNANDES PINHEIRO,35.3,14.59,406.5
4107801,FLORAÍ,88.55,26.42,191.133
4112603,JARDIM OLINDA,71.04,10.96,128.515
4108320,FRANCISCO ALVES,65.97,19.94,321.898
4108403,FRANCISCO BELTRÃO,85.44,107.39,735.111
4113734,LUIZIANA,65.02,8.05,916.839
4108452,FOZ DO JORDÃO,72.45,23.03,235.382
4108502,GENERAL CARNEIRO,70.01,12.77,1071.183
4108551,GODOY MOREIRA,46.36,25.47,131.012
4108601,GOIOERÊ,86.99,51.44,564.163
4108650,GOIOXIM,23.4,10.68,702.471
4108700,GRANDES RIOS,53.74,21.09,314.198
4108908,GUAIRAÇÁ,80.02,12.55,493.94
4108957,GUAMIRANGA,28.3,32.27,244.795
4109005,GUAPIRAMA,74.53,20.58,189.1
4109757,IBEMA,81.45,41.71,145.446
4109807,IBIPORÃ,95.22,161.88,297.742
4109104,GUAPOREMA,57.73,11.08,201.15
4110300,INAJÁ,92.4,15.35,194.704
4109203,GUARACI,80.35,24.69,211.68
4109906,ICARAÍMA,70.6,13.09,675.24
4110003,IGUARAÇU,89.38,24.14,164.983
4110052,IGUATU,64.37,20.89,106.937
4110409,INDIANÓPOLIS,73.2,35.06,122.622
4111308,ITAÚNA DO SUL,71.14,27.8,128.87
4110656,IRACEMA DO OESTE,77.66,31.62,81.538
4110706,IRATI,79.94,56.23,999.517
4110805,IRETAMA,58.25,18.62,570.459
4123824,SANTA LÚCIA,64.61,33.59,129.399
4110904,ITAGUAJÉ,79.6,24,194.353
4111001,ITAMBARACÁ,75.16,32.6,207.342
4123907,SANTA MARIANA,66.91,29.11,427.193
4111605,IVATUBA,76.21,31.14,96.661
4111704,JABOTI,61.75,35.2,139.277
4111803,JACAREZINHO,88.89,64.93,602.528
4111902,JAGUAPITÃ,84.91,25.74,475.004
4112009,JAGUARIAÍVA,86,22.44,1453.066
4112108,JANDAIA DO SUL,90.44,108.04,187.6
4112207,JANIÓPOLIS,61.82,19.46,335.65
4112306,JAPIRA,55.74,26.04,187.802
4124202,SANTO ANTÔNIO DO CAIUÁ,77.85,12.45,219.068
4124301,SANTO ANTÔNIO DO PARAÍSO,75.66,14.51,165.904
4112702,JATAIZINHO,93.08,74.6,159.178
4124509,SANTO INÁCIO,79.71,17.17,280.133
4113007,JUSSARA,89.62,31.35,210.869
4124608,SÃO CARLOS DO IVAÍ,89.38,28.23,225.079
4124707,SÃO JERÔNIMO DA SERRA,49.93,13.76,823.774
4124806,SÃO JOÃO,63.54,27.31,388.059
4113106,KALORÉ,71.42,23.31,193.299
4113403,LEÓPOLIS,57.93,12.02,344.918
4113429,LIDIANÓPOLIS,51.5,25.02,151.456
4113452,LINDOESTE,44.47,14.84,347.093
4114708,MARIA HELENA,67.06,12.25,486.224
4113502,LOANDA,90.91,29.34,722.496
4115002,MARILENA,72.67,29.51,232.363
4115200,MARINGÁ,98.2,732.12,487.012
4125902,SÃO PEDRO DO PARANÁ,65.48,9.94,250.654
4113601,LOBATO,93.27,18.27,240.904
4113759,LUNARDELLI,69.65,25.9,199.213
4113809,LUPIONÓPOLIS,88.83,37.93,121.066
4115309,MARIÓPOLIS,71.3,27.16,230.365
4115358,MARIPÁ,57.39,20.03,283.793
4115754,MAUÁ DA SERRA,81.98,78.98,108.324
4115804,MEDIANEIRA,89.41,127.21,328.732
4115853,MERCEDES,48.34,25.12,197.136
4126652,SULINA,40.95,19.88,170.759
4115903,MIRADOR,67.86,10.5,221.708
4116000,MIRASELVA,76.8,20.62,90.294
4117206,NOVA OLÍMPIA,85.14,40.36,136.347
4116109,MOREIRA SALES,78.8,35.63,353.772
4116307,MUNHOZ DE MELO,80.99,26.8,137.018
4118451,PATO BRAGADO,62.07,35.64,135.6
4118501,PATO BRANCO,94.09,134.24,539.087
4118600,PAULA FREITAS,50.57,12.93,421.409
4118709,PAULO FRONTIN,31.43,18.72,369.862
4118808,PEABIRU,80.81,29.07,468.594
4116406,NOSSA SENHORA DAS GRAÇAS,82.95,20.65,185.769
4127205,TERRA BOA,82.73,49.17,320.85
4116505,NOVA ALIANÇA DO IVAÍ,72.75,10.9,131.272
4116950,NOVA ESPERANÇA DO SUDOESTE,34.21,24.45,208.472
4117008,NOVA FÁTIMA,81.12,28.75,283.423
4117057,NOVA LARANJEIRAS,21.1,9.81,1210.205
4117107,NOVA LONDRINA,91.94,48.51,269.389
4119806,PLANALTO,44.44,39.49,346.241
4119905,PONTA GROSSA,97.79,150.72,2054.732
4119954,PONTAL DO PARANÁ,99.15,104.67,200.41
4117214,NOVA SANTA BÁRBARA,83.9,54.46,71.764
4117255,NOVA PRATA DO IGUAÇU,58.47,29.43,352.565
4117503,PAIÇANDU,98.63,210.35,171.379
4117701,PALMEIRA,60.32,22.04,1470.072
4117800,PALMITAL,49.77,18.18,817.647
4117909,PALOTINA,85.93,44.04,651.238
4118006,PARAÍSO DO NORTE,94.28,57.55,204.564
4118105,PARANACITY,92.38,29.4,348.631
4118204,PARANAGUÁ,96.38,169.92,826.431
4118303,PARANAPOEMA,89.57,15.87,175.875
4118402,PARANAVAÍ,95.27,67.86,1202.266
4119251,PINHAL DE SÃO BENTO,44.42,26.93,97.463
4119301,PINHÃO,50.71,15.09,2001.588
4119400,PIRAÍ DO SUL,68.74,16.69,1345.417
4119509,PIRAQUARA,49.07,410.54,227.042
4119657,PITANGUEIRAS,72.49,22.84,123.229
4307708,ESTEIO,99.86,2917.87,27.676
4119707,PLANALTINA DO PARANÁ,67.72,11.5,356.192
4120002,PORECATU,80.64,48.65,291.663
4120200,PORTO RICO,69.72,11.62,217.676
4120309,PORTO VITÓRIA,55.6,18.93,213.013
4120408,PRESIDENTE CASTELO BRANCO,87.73,30.72,155.734
4121000,QUERÊNCIA DO NORTE,64.98,12.82,914.763
4120507,PRIMEIRO DE MAIO,93.09,26.14,414.442
4120606,PRUDENTÓPOLIS,46.04,21.14,2247.141
4120655,QUARTO CENTENÁRIO,59.97,15.09,321.875
4120705,QUATIGUÁ,90.45,62.52,112.689
4121257,RAMILÂNDIA,49.42,17.43,237.196
4120804,QUATRO BARRAS,90.38,109.59,180.471
4120853,QUATRO PONTES,64.08,33.25,114.393
4121109,QUINTA DO SOL,74.9,15.6,326.177
4122602,RONDON,79.99,16.18,555.125
4308003,FAXINAL DO SOTURNO,62.57,39.27,169.514
4308052,FAXINALZINHO,49.59,17.9,143.321
4122701,SABÁUDIA,83.61,32.03,190.329
4308078,FAZENDA VILANOVA,54.45,43.6,84.794
4122909,SALTO DO ITARARÉ,71.9,25.82,200.52
4123105,SANTA AMÉLIA,75.89,48.73,78.045
4123303,SANTA CRUZ DE MONTE CASTELO,71.09,18.31,442.013
4308607,GARIBALDI,88.67,181.34,167.559
4123402,SANTA FÉ,88.5,37.76,276.241
4123501,SANTA HELENA,53.76,30.88,754.701
4123600,SANTA INÊS,65.57,13.13,156.935
4123709,SANTA ISABEL DO IVAÍ,80.62,25.06,349.497
4123956,SANTA MÔNICA,41.3,13.74,259.957
4124004,SANTANA DO ITARARÉ,65.84,20.89,251.269
4124053,SANTA TEREZINHA DE ITAIPU,90.38,80.34,259.393
4124905,SÃO JOÃO DO CAIUÁ,85.25,19.42,304.413
4127403,TERRA ROXA,76.38,20.93,800.807
4125001,SÃO JOÃO DO IVAÍ,77,32.62,353.331
4127908,TUNEIRAS DO OESTE,68.69,12.44,698.871
4125357,SÃO JORGE DO PATROCÍNIO,58.58,14.93,404.69
4201273,ARABUTÃ,31.17,31.71,132.779
4201307,ARAQUARI,94.13,64.25,386.693
4201406,ARARANGUÁ,82.41,201.74,301.819
4201505,ARMAZÉM,62.99,44.69,173.958
4201604,ARROIO TRINTA,68.45,37.12,93.53
4201653,ARVOREDO,22.17,24.91,90.503
4201703,ASCURRA,87.12,66.37,112.884
4201802,ATALANTA,41.45,34.91,94.383
4201901,AURORA,34.8,26.81,207.045
4201950,BALNEÁRIO ARROIO DO SILVA,97.97,101.33,94.477
4202008,BALNEÁRIO CAMBORIÚ,100,2309.74,45.214
4202057,BALNEÁRIO BARRA DO SUL,95.31,76.28,108.914
4202073,BALNEÁRIO GAIVOTA,77.28,55.83,146.834
4202081,BANDEIRANTE,32.04,19.87,148.074
4202099,BARRA BONITA,14.86,20.09,92.561
4125407,SÃO JOSÉ DA BOA VISTA,59.35,16.29,399.667
4125456,SÃO JOSÉ DAS PALMEIRAS,62.95,21,182.419
4125506,SÃO JOSÉ DOS PINHAIS,89.66,279.16,946.435
4125555,SÃO MANOEL DO PARANÁ,55.24,22,95.381
4125605,SÃO MATEUS DO SUL,62.31,30.73,1341.714
4125704,SÃO MIGUEL DO IGUAÇU,63.97,30.27,851.917
4125753,SÃO PEDRO DO IGUAÇU,62.47,21.05,308.324
4202156,BELMONTE,48.31,28.15,93.852
4202206,BENEDITO NOVO,56.15,26.62,388.291
4125803,SÃO PEDRO DO IVAÍ,79.12,31.51,322.692
4126009,SÃO SEBASTIÃO DA AMOREIRA,88.02,37.84,227.982
4202404,BLUMENAU,95.39,594.44,518.619
4126108,SÃO TOMÉ,83.12,24.47,218.623
4126207,SAPOPEMA,52.73,9.94,677.609
4126256,SARANDI,99.15,801.79,103.501
4202438,BOCAINA DO SUL,29.39,6.41,510.673
4202453,BOMBINHAS,100,423.28,35.143
4202503,BOM JARDIM DA SERRA,54.54,4.7,938.516
4202537,BOM JESUS,59.18,39.75,63.883
4202578,BOM JESUS DO OESTE,30.35,31.4,67.777
4202602,BOM RETIRO,71.76,8.47,1057.034
4202701,BOTUVERÁ,29.32,14.74,296.256
4202800,BRAÇO DO NORTE,80.58,137.12,212.045
4202859,BRAÇO DO TROMBUDO,54.9,38.55,89.411
4202875,BRUNÓPOLIS,24.74,8.49,336.439
4202909,BRUSQUE,96.7,372.22,284.675
4203006,CAÇADOR,91.09,72.07,983.424
4203105,CAIBI,57.53,36.22,173.079
4203154,CALMON,62.44,5.3,636.208
4203204,CAMBORIÚ,94.98,290.73,210.568
4203253,CAPÃO ALTO,34.94,2.06,1331.962
4203303,CAMPO ALEGRE,61.6,23.68,499.216
4203402,CAMPO BELO DO SUL,58.88,7.28,1025.638
4203501,CAMPO ERÊ,66.72,19.57,479.161
4203600,CAMPOS NOVOS,82.45,19.09,1717.697
4203709,CANELINHA,63.43,70.03,151.008
4203808,CANOINHAS,74.43,46.09,1148.036
4203907,CAPINZAL,85.48,85.15,244.057
4203956,CAPIVARI DE BAIXO,91.43,407.68,53.222
4204004,CATANDUVAS,84.71,48.25,199.166
4204103,CAXAMBU DO SUL,48.86,31.38,140.873
4204152,CELSO RAMOS,31.47,13.36,208.391
4204178,CERRO NEGRO,21.33,8.59,418.544
4204194,CHAPADÃO DO LAGEADO,18.57,22.19,124.866
4204202,CHAPECÓ,91.6,293.98,624.846
4204251,COCAL DO SUL,83.75,212.88,70.965
4204301,CONCÓRDIA,79.95,86.07,799.194
4126272,SAUDADE DO IGUAÇU,49.78,33.06,152.084
4126306,SENGÉS,82.04,12.81,1441.333
4126355,SERRANÓPOLIS DO IGUAÇU,50.83,9.44,482.394
4204509,CORUPÁ,77.02,34.2,405.761
4204558,CORREIA PINTO,81.31,22.69,647.388
4204608,CRICIÚMA,98.61,816.15,234.865
4204707,CUNHA PORÃ,61.42,48.18,220.099
4204756,CUNHATAÍ,30.23,34.53,54.811
4204806,CURITIBANOS,92.11,39.64,949.865
4204905,DESCANSO,49.77,30.23,287.057
4205001,DIONÍSIO CERQUEIRA,68.81,39.21,378.843
4205100,DONA EMMA,50.2,20.56,178.157
4205159,DOUTOR PEDRINHO,56.02,9.59,374.205
4205175,ENTRE RIOS,30.75,28.7,103.888
4205191,ERMO,30.2,32.09,65.311
4205209,ERVAL VELHO,65.3,21,208.841
4205308,FAXINAL DOS GUEDES,72.39,31.39,340.07
4205357,FLOR DO SERTÃO,20.65,27.05,58.457
4205407,FLORIANÓPOLIS,96.21,627.24,674.844
4205431,FORMOSA DO SUL,41.68,26.12,100.408
4205456,FORQUILHINHA,81.72,123.95,183.351
4205506,FRAIBURGO,87.67,63.25,549.188
4205555,FREI ROGÉRIO,28.54,15.67,158.775
4205605,GALVÃO,67.6,28.48,139.836
4205704,GAROPABA,84.46,156.96,114.773
4205803,GARUVA,77.58,29.44,503.595
4205902,GASPAR,81.28,150.07,386.616
4206009,GOVERNADOR CELSO RAMOS,94.25,111.42,127.556
4206108,GRÃO PARÁ,48.51,18.51,334.362
4206207,GRAVATAL,41.78,63.15,165.718
4206306,GUABIRUBA,92.6,106.17,172.173
4206405,GUARACIABA,46.9,31.75,331.766
4206504,GUARAMIRIM,79.74,131.18,267.514
4206603,GUARUJÁ DO SUL,54.1,48.82,100.63
4206652,GUATAMBÚ,37.38,22.85,206.196
4206702,HERVAL D'OESTE,88.76,97.95,216.581
4206751,IBIAM,35.73,13.2,146.009
4206801,IBICARÉ,46.16,21.61,156.439
4206900,IBIRAMA,85.48,70.25,247.102
4207007,IÇARA,91.64,200.02,230.393
4207106,ILHOTA,63.93,48.75,253.024
4126405,SERTANEJA,87.76,13.09,444.492
4207577,IOMERÊ,33.11,23.87,113.986
4207601,IPIRA,53.05,30.57,155.651
4207650,IPORÃ DO OESTE,49.02,41.55,200.96
4207684,IPUAÇU,20.26,26.01,261.081
4207700,IPUMIRIM,43.6,29.22,245.921
4207759,IRACEMINHA,34.52,25.87,165.147
4207809,IRANI,68.41,29.14,325.862
4207858,IRATI,21.42,27.04,77.912
4207908,IRINEÓPOLIS,33.68,17.67,589.698
4208005,ITÁ,63.13,38.84,166.265
4208104,ITAIÓPOLIS,52.89,15.67,1297.543
4208203,ITAJAÍ,94.59,633.75,289.215
4208302,ITAPEMA,97.52,771.5,58.21
4208401,ITAPIRANGA,49.43,55.01,281.782
4208450,ITAPOÁ,96,57.73,245.394
4208500,ITUPORANGA,66.66,66.03,336.588
4208609,JABORÁ,39.72,21.14,182.483
4208708,JACINTO MACHADO,48.38,24.74,430.704
4208807,JAGUARUNA,76.33,52.49,326.362
4208906,JARAGUÁ DO SUL,92.79,268.73,530.894
4208955,JARDINÓPOLIS,45.24,25.93,68.499
4209003,JOAÇABA,92.24,116.29,241.637
4209102,JOINVILLE,96.62,449.3,1127.947
4209151,JOSÉ BOITEUX,34.12,11.64,405.552
4209177,JUPIÁ,48.6,23.42,91.448
4209201,LACERDÓPOLIS,52.75,32.12,69.036
4209300,LAGES,98.22,59.6,2637.66
4209409,LAGUNA,78.85,117,333.26
4209458,LAJEADO GRANDE,43.49,22.6,65.348
4209508,LAURENTINO,72.85,75.52,79.333
4209607,LAURO MÜLLER,77.3,53.11,271.852
4209706,LEBON RÉGIS,63.54,12.58,941.64
4209805,LEOBERTO LEAL,24.37,11.56,293.6
4209854,LINDÓIA DO SUL,41.58,24.49,190.171
4209904,LONTRAS,68.47,51.63,197.586
4210001,LUIZ ALVES,31.19,40.13,260.106
4126504,SERTANÓPOLIS,87.68,30.93,505.532
4126603,SIQUEIRA CAMPOS,72.74,66.37,278.035
4210308,MAJOR VIEIRA,39.59,14.22,520.816
4210407,MARACAJÁ,66.46,101.01,62.902
4210506,MARAVILHA,81.84,130.43,170.339
4210555,MAREMA,34.5,21.26,104.184
4210605,MASSARANDUBA,51.83,39.31,374.459
4210704,MATOS COSTA,51.6,6.57,435.391
4210803,MELEIRO,52.13,37.51,186.439
4210852,MIRIM DOCE,47.83,7.47,337.991
4210902,MODELO,66.55,43.63,92.346
4211009,MONDAÍ,61.63,50.91,200.276
4211058,MONTE CARLO,86.73,48.06,191.278
4211108,MONTE CASTELO,58.1,14.86,560.743
4211207,MORRO DA FUMAÇA,85.97,194.44,82.818
4211256,MORRO GRANDE,26.16,11.27,260.143
4211306,NAVEGANTES,94.79,543.29,111.377
4211405,NOVA ERECHIM,75.11,66.38,65.087
4211454,NOVA ITABERABA,35.86,31.01,137.388
4211504,NOVA TRENTO,74.89,30.31,402.852
4211603,NOVA VENEZA,67.07,45.34,295.061
4211652,NOVO HORIZONTE,33.49,18.13,151.722
4211702,ORLEANS,75.18,38.91,549.859
4211751,OTACÍLIO COSTA,91.15,19.3,847.253
4211801,OURO,65.71,34.66,213.543
4211850,OURO VERDE,31.48,12,188.568
4211876,PAIAL,19.06,20.56,86.048
4211892,PAINEL,40.16,3.18,738.331
4211900,PALHOÇA,98.53,347.68,394.85
4212007,PALMA SOLA,57.54,23.4,330.878
4212056,PALMEIRA,38.98,8.12,289.097
4212106,PALMITOS,61.62,45.68,351.051
4212205,PAPANDUVA,51.23,23.59,764.737
4212239,PARAÍSO,35.56,22.84,180.338
4127304,TERRA RICA,81.27,21.73,700.599
4212502,PENHA,91.74,405.72,57.752
4212601,PERITIBA,49.56,31,96.168
4212650,PESCARIA BRAVA,0,0,106.853
4212700,PETROLÂNDIA,36.29,20.03,306.76
4212809,BALNEÁRIO PIÇARRAS,90.76,171.82,99.355
4212908,PINHALZINHO,83.36,127.3,128.726
4213005,PINHEIRO PRETO,54.02,47.9,61.011
4213104,PIRATUBA,59.65,32.85,146.088
4213153,PLANALTO ALEGRE,40.2,42.37,63.1
4213203,POMERODE,85.82,128.57,214.299
4213302,PONTE ALTA,73.11,8.64,575.17
4213351,PONTE ALTA DO NORTE,91.04,8.24,396.882
4213401,PONTE SERRADA,69.11,19.56,560.731
4213500,PORTO BELO,94.3,167.82,93.673
4213609,PORTO UNIÃO,84.39,39.35,848.779
4213708,POUSO REDONDO,60.93,41.19,356.539
4213807,PRAIA GRANDE,59.13,26.09,284.36
4213906,PRESIDENTE CASTELLO BRANCO,32.06,26.39,65.433
4214003,PRESIDENTE GETÚLIO,70.77,50.35,297.16
4214102,PRESIDENTE NEREU,35.38,10.17,224.748
4214151,PRINCESA,36.4,31.99,85.598
4214201,QUILOMBO,56.07,36.69,278.983
4127957,TUPÃSSI,78.6,25.72,299.769
4127965,TURVO,36.55,15.07,938.966
4128005,UBIRATÃ,85.34,33.03,652.581
4128104,UMUARAMA,92.83,81.67,1234.537
4128203,UNIÃO DA VITÓRIA,94.78,73.22,719.998
4214508,RIO DO CAMPO,42.51,12.23,502.095
4214607,RIO DO OESTE,47.81,28.86,245.057
4214706,RIO DOS CEDROS,49.69,18.51,555.473
4214805,RIO DO SUL,92.79,236.83,260.817
4214904,RIO FORTUNA,34.26,14.73,302.39
4215000,RIO NEGRINHO,91.22,43.86,907.42
4215059,RIO RUFINO,28.24,8.62,282.571
4215075,RIQUEZA,44.52,25.43,191.061
4215109,RODEIO,86.28,85.24,129.001
4215208,ROMELÂNDIA,36.17,24.81,223.333
4215307,SALETE,67.67,41.1,177.887
4215356,SALTINHO,31.68,25.3,156.568
4215406,SALTO VELOSO,79.1,40.95,104.531
4215455,SANGÃO,46.69,125.22,82.984
4215505,SANTA CECÍLIA,86.71,13.76,1145.845
4215554,SANTA HELENA,37.03,29.41,81.004
4215604,SANTA ROSA DE LIMA,25.08,10.17,203.218
4215653,SANTA ROSA DO SUL,46.51,53.18,150.299
4215679,SANTA TEREZINHA,17.26,12.24,715.551
4215687,SANTA TEREZINHA DO PROGRESSO,18.61,24.34,119.653
4215695,SANTIAGO DO SUL,44.37,19.91,73.335
4215703,SANTO AMARO DA IMPERATRIZ,75.52,57.46,344.235
4215752,SÃO BERNARDINO,26.86,18.47,149.891
4215802,SÃO BENTO DO SUL,95.23,150.94,495.772
4215901,SÃO BONIFÁCIO,22.77,6.52,461.438
4216008,SÃO CARLOS,67.07,64.73,162.12
4216057,SÃO CRISTÓVÃO DO SUL,75.82,14.36,345.903
4216107,SÃO DOMINGOS,66.52,24.74,367.525
4216206,SÃO FRANCISCO DO SUL,92.87,86.25,493.266
4216255,SÃO JOÃO DO OESTE,35.11,36.88,163.747
4216305,SÃO JOÃO BATISTA,89.68,118.97,200.765
4216354,SÃO JOÃO DO ITAPERIÚ,56.04,22.61,151.885
4128302,UNIFLOR,80.58,26.01,94.819
4216701,SÃO JOSÉ DO CEDRO,61.73,48.94,280.76
4216800,SÃO JOSÉ DO CERRITO,26.87,9.8,948.714
4216909,SÃO LOURENÇO DO OESTE,77.46,60.24,356.193
4217006,SÃO LUDGERO,89.72,102.19,106.765
4217105,SÃO MARTINHO,38.36,14.29,224.566
4217154,SÃO MIGUEL DA BOA VISTA,23.06,26.47,72.755
4217204,SÃO MIGUEL DO OESTE,88.32,154.89,234.202
4217253,SÃO PEDRO DE ALCÂNTARA,79.27,33.69,139.196
4217303,SAUDADES,56.82,43.86,205.781
4217402,SCHROEDER,89.47,106.68,165.237
4217501,SEARA,68.41,54.19,309.627
4217550,SERRA ALTA,55.86,36.32,90.564
4217600,SIDERÓPOLIS,77.33,49.48,262.004
4217709,SOMBRIO,73.79,186.43,143.457
4217758,SUL BRASIL,36.55,24.54,113.125
4217808,TAIÓ,57.73,24.91,693.847
4217907,TANGARÁ,57.46,22.29,390.044
4217956,TIGRINHOS,19.52,30.59,56.962
4218004,TIJUCAS,83.99,111.69,279.159
4218103,TIMBÉ DO SUL,34.76,15.91,328.507
4218202,TIMBÓ,93.26,288.99,128.313
4218251,TIMBÓ GRANDE,56.97,12.01,596.344
4218301,TRÊS BARRAS,84.75,41.38,436.496
4218350,TREVISO,51.97,22.37,156.61
4218400,TREZE DE MAIO,49.46,42.69,159.833
4218509,TREZE TÍLIAS,74.36,34.24,185.937
4218608,TROMBUDO CENTRAL,62.58,60.27,109.648
4218707,TUBARÃO,90.6,323.76,301.485
4218756,TUNÁPOLIS,30.61,34.86,132.939
4128401,URAÍ,81.57,48.24,237.81
4218954,URUPEMA,49.64,7.03,350.472
4219002,URUSSANGA,56.4,84.1,254.954
4219101,VARGEÃO,51.53,21.22,166.685
4219150,VARGEM,31.91,8.02,350.606
4219176,VARGEM BONITA,55.85,16.05,299.807
4219200,VIDAL RAMOS,28.49,18.55,346.932
